סמל רשות,מספר סידורי,שם רשות מקומית,שטח שיפוט (דונם),שטח תפוס על ידי לוחות סולאריים (דונם),מספר מבנים,שטח גגות כולל (דונם),שטח פוטנציאל שנמצא מתאים לסולארי (דונם),שטח לא פנוי (דונם),הספק מותקן מוערך קיים (MW),אחוז מימוש,הספק פוטנציאל מוערך (MW),סיווג שימוש,הערות
5538,76,אשכול,737348.4,4,130,48,23.6,2.6,0.6,14.4,3.4,"מסחר, משרדים ותיירות",usg code is main usage
5538,76,אשכול,737348.4,61,520,348.4,175,47,8.7,25.9,25,חקלאות,usg code is main usage
5538,76,אשכול,737348.4,7.4,197,53.5,29.3,1.3,1.1,20.3,4.2,אחר,usg code is main usage
5550,77,לכיש,377866,0.4,39,10,5.2,0.1,0.1,7.8,0.7,ציבורי,usg code is main usage
5550,77,לכיש,377866,0,1,0.2,0.1,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0,3,1,0.6,0,0,0,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0.4,30,7.8,4.1,0,0,7.9,0.6,שירותי דת,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0.1,5,1.1,0.4,0.1,0,16.9,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,1.6,163,47.6,25.3,0.5,0.2,6,3.6,רשות מקומית,usg code is main usage
5550,77,לכיש,377866,1,109,30.4,15.3,0.5,0.1,6.1,2.2,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0.6,51,15.5,8.8,0,0.1,6.4,1.3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,57.2,3655,871.6,399.9,30.6,8.2,12.5,57.1,מגורים,usg code is main usage
5550,77,לכיש,377866,52.6,3642,852.7,394.6,25.1,7.5,11.8,56.4,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,4.6,11,14.5,3.5,4.6,0.7,56.9,0.5,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0,2,4.4,1.8,1,0,0,0.3,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
5550,77,לכיש,377866,3.6,10,17.3,7,3.4,0.5,34.1,1,תעשייה,usg code is main usage
5550,77,לכיש,377866,0.5,10,1.8,0.8,0.1,0.1,39.6,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
5550,77,לכיש,377866,0.1,18,3.3,1.5,0,0,6.5,0.2,"מסחר, משרדים ותיירות",usg code is main usage
5550,77,לכיש,377866,14.7,192,120.5,57.9,12.6,2.1,20.3,8.3,חקלאות,usg code is main usage
5550,77,לכיש,377866,1.7,32,7.2,2.8,1.1,0.2,37.5,0.4,אחר,usg code is main usage
6600,78,חולון,19041.9,3.9,235,140.2,78.4,2.7,0.6,4.8,11.2,ציבורי,usg code is main usage
6600,78,חולון,19041.9,1.3,20,12.4,5,1.3,0.2,20.1,0.7,ממשלתי,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,1.5,65,34.5,20.6,1.1,0.2,6.8,2.9,תחבורה,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0.2,19,16.6,9.6,0.2,0,2.3,1.4,אקדמיה,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0.5,85,25.3,11.8,0,0.1,4.4,1.7,שירותי דת,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0,5,3.1,1.5,0,0,0,0.2,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0.4,41,48.3,29.9,0,0.1,1.4,4.3,רפואה,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,26.5,529,314.6,150.4,21.8,3.8,15,21.5,רשות מקומית,usg code is main usage
6600,78,חולון,19041.9,20.8,399,199.4,86.6,16.3,3,19.4,12.4,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,5.4,118,97.7,51.9,5.3,0.8,9.4,7.4,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,5.5,5307,1791.7,673,22.2,0.8,0.8,96.1,מגורים,usg code is main usage
6600,78,חולון,19041.9,3.2,2538,721.6,287,2.8,0.5,1.1,41,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,2.3,1719,538.7,234.9,3.8,0.3,1,33.6,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0,735,323.9,97.2,9,0,0,13.9,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,0,315,207.6,53.9,6.5,0,0,7.7,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
6600,78,חולון,19041.9,31.4,259,376.4,228.2,25.4,4.5,12.1,32.6,תעשייה,usg code is main usage
6600,78,חולון,19041.9,0.1,43,28.2,17.2,0.1,0,0.7,2.5,תשתיות ומתקנים הנדסיים,usg code is main usage
6600,78,חולון,19041.9,25.3,604,568.5,337.3,20.7,3.6,7,48.2,"מסחר, משרדים ותיירות",usg code is main usage
6600,78,חולון,19041.9,0,5,1.4,0.6,0,0,2.2,0.1,חקלאות,usg code is main usage
6600,78,חולון,19041.9,0.4,157,53,23.9,0.4,0.1,1.6,3.4,אחר,usg code is main usage
3608,79,מעלה אפרים,5330.5,0.4,9,2.4,1.1,0.1,0.1,28.4,0.2,ציבורי,usg code is main usage
3608,79,מעלה אפרים,5330.5,0.1,1,0.4,0.1,0.1,0,53.3,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,2,0.6,0.3,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0.4,3,0.7,0.3,0,0.1,54.7,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,2,0.4,0.2,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,1,0.4,0.2,0,0,0,0,רפואה,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,2.1,24,10,3.7,1.8,0.3,36.2,0.5,רשות מקומית,usg code is main usage
3608,79,מעלה אפרים,5330.5,1.8,21,8.4,2.8,1.8,0.3,39.8,0.4,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0.3,3,1.7,0.9,0,0,22.6,0.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,1.1,170,31.3,12.8,0.2,0.2,7.9,1.8,מגורים,usg code is main usage
3608,79,מעלה אפרים,5330.5,1.1,168,30.9,12.6,0.2,0.2,8,1.8,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,2,0.4,0.1,0,0,0,0,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,0,0,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
3608,79,מעלה אפרים,5330.5,6.8,30,29,16.5,5.8,1,29.3,2.4,תעשייה,usg code is main usage
3608,79,מעלה אפרים,5330.5,0,5,1,0.6,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
3608,79,מעלה אפרים,5330.5,0.4,7,2.4,1.1,0,0.1,26.6,0.2,"מסחר, משרדים ותיירות",usg code is main usage
3608,79,מעלה אפרים,5330.5,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
3608,79,מעלה אפרים,5330.5,0.6,114,22.5,9,0.2,0.1,6.6,1.3,אחר,usg code is main usage
499,80,יפיע,4080,0.1,16,7.2,3.6,0.1,0,3.2,0.5,ציבורי,usg code is main usage
499,80,יפיע,4080,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0.1,2,0.9,0.5,0.1,0,20,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,11,5.3,2.6,0,0,0,0.4,שירותי דת,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,3,1,0.5,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,5.8,68,31.2,12.4,5.4,0.8,31.7,1.8,רשות מקומית,usg code is main usage
499,80,יפיע,4080,5.4,53,23.4,7.9,5,0.8,40.5,1.1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0.4,15,7.8,4.6,0.4,0.1,8.6,0.7,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,1.6,1616,386.6,163.6,0.8,0.2,0.9,23.4,מגורים,usg code is main usage
499,80,יפיע,4080,1,894,197.4,89.7,0.3,0.1,1.1,12.8,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0.6,612,157.5,62.6,0.4,0.1,0.9,8.9,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,110,31.7,11.4,0.1,0,0,1.6,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
499,80,יפיע,4080,0.2,2,0.6,0.3,0,0,36.6,0,תעשייה,usg code is main usage
499,80,יפיע,4080,0,1,0.2,0.1,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
499,80,יפיע,4080,0.9,386,103.2,43.7,0.5,0.1,2.1,6.2,"מסחר, משרדים ותיירות",usg code is main usage
499,80,יפיע,4080,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
499,80,יפיע,4080,0.2,36,10.5,5.1,0.2,0,3.5,0.7,אחר,usg code is main usage
6700,81,טבריה,16194.6,1.2,174,76.8,35.2,1,0.2,3.3,5,ציבורי,usg code is main usage
6700,81,טבריה,16194.6,0.1,25,17,7.7,0.3,0,1.8,1.1,ממשלתי,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0.5,20,7.8,4.2,0.1,0.1,11.2,0.6,תחבורה,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0,7,1.5,0.7,0,0,0,0.1,אקדמיה,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0.2,99,36.9,15.8,0.4,0,1.3,2.3,שירותי דת,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0,10,7.7,4.1,0.1,0,0,0.6,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0.3,13,5.9,2.6,0.1,0,10.9,0.4,רפואה,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,6.5,391,153.7,68.8,6.5,0.9,8.6,9.8,רשות מקומית,usg code is main usage
6700,81,טבריה,16194.6,5.2,312,118.3,53.2,5.1,0.7,8.9,7.6,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,1.3,73,34,14.9,1.4,0.2,7.9,2.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,9.5,2524,759.1,247.7,29.9,1.4,3.7,35.4,מגורים,usg code is main usage
6700,81,טבריה,16194.6,8.3,1848,500.9,184.1,14.1,1.2,4.3,26.3,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,1.3,418,142.9,41.8,6.7,0.2,2.9,6,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0,217,90.2,17.6,6.9,0,0,2.5,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,0,41,25.1,4.2,2.1,0,0,0.6,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
6700,81,טבריה,16194.6,6.2,54,47.4,23.7,5.9,0.9,20.8,3.4,תעשייה,usg code is main usage
6700,81,טבריה,16194.6,0.2,20,7,3.8,0,0,5.1,0.5,תשתיות ומתקנים הנדסיים,usg code is main usage
6700,81,טבריה,16194.6,22.1,413,337.7,149.9,23,3.2,12.8,21.4,"מסחר, משרדים ותיירות",usg code is main usage
6700,81,טבריה,16194.6,0,1,0.2,0.1,0,0,0,0,חקלאות,usg code is main usage
6700,81,טבריה,16194.6,0.8,144,47.8,16.5,1.8,0.1,4.5,2.4,אחר,usg code is main usage
240,82,יקנעם עילית,9221.2,0,35,13.3,7.5,0,0,0.2,1.1,ציבורי,usg code is main usage
240,82,יקנעם עילית,9221.2,0,4,2.5,1.1,0,0,0,0.2,ממשלתי,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,3,3.8,3,0,0,0,0.4,תחבורה,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,23,5.3,2.5,0,0,0,0.4,שירותי דת,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,1,0.3,0.1,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,4,1.5,0.8,0,0,1.6,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,2.5,135,74.2,39.4,2,0.4,6.1,5.6,רשות מקומית,usg code is main usage
240,82,יקנעם עילית,9221.2,1.6,92,46.9,25.2,1.1,0.2,5.9,3.6,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,1,41,26.4,13.7,1,0.1,6.5,2,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,5.2,1728,473.7,193.1,5.2,0.7,2.6,27.6,מגורים,usg code is main usage
240,82,יקנעם עילית,9221.2,3.9,1301,305.6,126.5,2.3,0.6,3,18.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,1.3,326,115.1,47.4,1.1,0.2,2.7,6.8,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,95,48.7,17.8,1.5,0,0,2.5,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,0,6,4.2,1.4,0.3,0,0,0.2,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
240,82,יקנעם עילית,9221.2,2.1,41,84.3,53.6,1.8,0.3,3.8,7.7,תעשייה,usg code is main usage
240,82,יקנעם עילית,9221.2,0,2,0.6,0.3,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
240,82,יקנעם עילית,9221.2,9.7,35,53,24.2,9.6,1.4,28.5,3.5,"מסחר, משרדים ותיירות",usg code is main usage
240,82,יקנעם עילית,9221.2,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
240,82,יקנעם עילית,9221.2,0.4,15,4.1,1.6,0.7,0.1,19.1,0.2,אחר,usg code is main usage
2720,83,טירה,12037,0.8,38,17.7,8,0.6,0.1,8.9,1.1,ציבורי,usg code is main usage
2720,83,טירה,12037,0,3,1.1,0.5,0,0,0,0.1,ממשלתי,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0.2,8,3.5,2,0,0,9.3,0.3,תחבורה,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0.2,2,0.8,0.2,0.2,0,43.5,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0.4,8,4.7,1.5,0.4,0.1,20.3,0.2,שירותי דת,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0,17,7.7,3.8,0,0,0.4,0.5,רפואה,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,11.7,77,43.2,13.9,8.1,1.7,45.7,2,רשות מקומית,usg code is main usage
2720,83,טירה,12037,11.3,65,39,11.9,8.1,1.6,48.7,1.7,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,0.4,12,4.2,2,0,0.1,17.8,0.3,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,3.5,3673,848.4,337.7,2.2,0.5,1,48.2,מגורים,usg code is main usage
2720,83,טירה,12037,2.2,3213,726.7,293.4,1,0.3,0.7,41.9,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
2720,83,טירה,12037,1.3,427,109.5,39,1.1,0.2,3.3,5.6,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
